algorithm,purity,macro_f1,weighted_f1,accuracy,homogeneity,completeness,v_measure,nmi,ami,ari,fowlkes_mallows,bcubed_precision,bcubed_recall,bcubed_f1,divergence,runtime,params,method,dataset
breast_cancer_menu_cfg1,0.8,0.7333333333333334,0.7733333333333334,0.8,0.28371643327196283,0.43455713742576074,0.34329816970307686,0.3432981697030768,0.3008051332432472,0.3129167137529664,0.7416418954669683,0.6941176470588235,0.8285714285714286,0.7554083885209714,0.19499999999999995,0.16921138763427734,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",menu,breast_cancer
breast_cancer_select_clusters_cfg2,0.95,0.8251748251748252,0.8545454545454545,0.8,0.7277411266818398,0.3959821726927072,0.5128887381114328,0.5128887381114328,0.40255915112773244,0.550357732526142,0.764093177458341,0.9076923076923077,0.6362637362637364,0.748119353955653,0.38999999999999996,0.24442625045776367,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg2,0.8,0.4097222222222222,0.3993055555555555,0.25,0.41013130974573037,0.1370401659147589,0.20543637683798485,0.20543637683798482,0.05766427912167682,0.02240325865580448,0.25362863675089403,0.7333333333333333,0.1978021978021978,0.31156569630212433,0.22499999999999998,0.953463077545166,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg2,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,0.6839451789855957,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg2,0.8,0.46285714285714286,0.516,0.5,0.41013130974573,0.2570269259380898,0.31601135723629376,0.3160113572362937,0.22595609942483638,0.10190172584368473,0.5154060995580371,0.7333333333333333,0.49230769230769234,0.5891213389121338,0.19499999999999998,0.2632944583892822,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg2,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.2741730213165283,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",chimera,breast_cancer
breast_cancer_menu_cfg2,0.8,0.6555555555555556,0.7188888888888889,0.75,0.2837164332719629,0.3544888816696983,0.31517857588223713,0.31517857588223713,0.22485336191916216,0.2920853562154228,0.7298624906973865,0.6941176470588235,0.8,0.7433070866141732,0.19499999999999995,0.32614898681640625,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",menu,breast_cancer
breast_cancer_select_clusters_cfg3,0.95,0.8251748251748252,0.8545454545454545,0.8,0.7277411266818398,0.3959821726927072,0.5128887381114328,0.5128887381114328,0.40255915112773244,0.550357732526142,0.764093177458341,0.9076923076923077,0.6362637362637364,0.748119353955653,0.38999999999999996,0.3791239261627197,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg3,0.8,0.4097222222222222,0.3993055555555555,0.25,0.41013130974573037,0.1370401659147589,0.20543637683798485,0.20543637683798482,0.05766427912167682,0.02240325865580448,0.25362863675089403,0.7333333333333332,0.1978021978021978,0.3115656963021243,0.22499999999999998,1.0723776817321777,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg3,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,0.8388433456420898,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg3,0.8,0.46285714285714286,0.516,0.5,0.41013130974573,0.2570269259380898,0.31601135723629376,0.3160113572362937,0.22595609942483638,0.10190172584368473,0.5154060995580371,0.7333333333333333,0.49230769230769234,0.5891213389121338,0.19499999999999998,0.39863157272338867,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg3,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.42656946182250977,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",chimera,breast_cancer
breast_cancer_menu_cfg3,0.8,0.6555555555555556,0.7188888888888889,0.75,0.2837164332719629,0.3544888816696983,0.31517857588223713,0.31517857588223713,0.22485336191916216,0.2920853562154228,0.7298624906973865,0.6941176470588235,0.8,0.7433070866141732,0.19499999999999995,0.3952615261077881,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",menu,breast_cancer
breast_cancer_select_clusters_cfg4,0.95,0.7166666666666667,0.7516666666666667,0.65,0.741214420709784,0.3119736904257768,0.4391226900127279,0.43912269001272786,0.2836143371708041,0.3581780538302277,0.6256664000008495,0.9090909090909092,0.46813186813186813,0.6180182794138981,0.39,0.474107027053833,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg4,0.8,0.4375,0.41875,0.3,0.41013130974573037,0.1370401659147589,0.20543637683798485,0.20543637683798482,0.05766427912167682,0.02240325865580448,0.25362863675089403,0.7333333333333333,0.19780219780219782,0.31156569630212433,0.22499999999999998,1.2409613132476807,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg4,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,0.9657387733459473,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg4,0.8,0.46285714285714286,0.516,0.5,0.41013130974573,0.2570269259380898,0.31601135723629376,0.3160113572362937,0.22595609942483638,0.10190172584368473,0.5154060995580371,0.7333333333333333,0.49230769230769234,0.5891213389121338,0.19499999999999998,0.459291934967041,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg4,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.5024459362030029,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",chimera,breast_cancer
breast_cancer_menu_cfg4,0.8,0.6555555555555556,0.7188888888888889,0.75,0.2837164332719629,0.3544888816696983,0.31517857588223713,0.31517857588223713,0.22485336191916216,0.2920853562154228,0.7298624906973865,0.6941176470588235,0.8,0.7433070866141732,0.19499999999999995,0.5157670974731445,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",menu,breast_cancer
breast_cancer_select_clusters_cfg5,0.95,0.7166666666666667,0.7516666666666667,0.65,0.741214420709784,0.3119736904257768,0.4391226900127279,0.43912269001272786,0.2836143371708041,0.3581780538302277,0.6256664000008495,0.9090909090909092,0.46813186813186813,0.6180182794138981,0.39,0.47740817070007324,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg5,0.8,0.4375,0.41875,0.3,0.41013130974573037,0.1370401659147589,0.20543637683798485,0.20543637683798482,0.05766427912167682,0.02240325865580448,0.25362863675089403,0.7333333333333333,0.19780219780219782,0.31156569630212433,0.22499999999999998,1.2710351943969727,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg5,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,0.9585227966308594,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg5,0.8,0.46285714285714286,0.516,0.5,0.41013130974573,0.2570269259380898,0.31601135723629376,0.3160113572362937,0.22595609942483638,0.10190172584368473,0.5154060995580371,0.7333333333333333,0.49230769230769234,0.5891213389121338,0.19499999999999998,0.48094820976257324,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg5,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.5399272441864014,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",chimera,breast_cancer
breast_cancer_menu_cfg5,0.8,0.6555555555555556,0.7188888888888889,0.75,0.2837164332719629,0.3544888816696983,0.31517857588223713,0.31517857588223713,0.22485336191916216,0.2920853562154228,0.7298624906973865,0.6941176470588235,0.8,0.7433070866141732,0.19499999999999995,0.5716359615325928,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",menu,breast_cancer
breast_cancer_select_clusters_cfg6,0.95,0.6222222222222222,0.6755555555555556,0.6,0.741214420709784,0.3119736904257768,0.4391226900127279,0.43912269001272786,0.2836143371708041,0.3581780538302277,0.6256664000008495,0.9090909090909092,0.46813186813186813,0.6180182794138981,0.39,0.6472537517547607,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg6,0.75,0.39869281045751637,0.38496732026143793,0.25,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.4497430324554443,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg6,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.093958854675293,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg6,0.8,0.6137931034482759,0.6779310344827587,0.7,0.4101313097457299,0.22926504004017098,0.29411732232149174,0.29411732232149174,0.17246568962691344,0.06177987490398332,0.48228619338106676,0.7333333333333333,0.46153846153846156,0.5665236051502146,0.19499999999999998,0.6452541351318359,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg6,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.5716850757598877,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",chimera,breast_cancer
breast_cancer_menu_cfg6,0.8,0.6555555555555556,0.7188888888888889,0.75,0.2837164332719629,0.3544888816696983,0.31517857588223713,0.31517857588223713,0.22485336191916216,0.2920853562154228,0.7298624906973865,0.6941176470588235,0.8,0.7433070866141732,0.19499999999999995,0.6770164966583252,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",menu,breast_cancer
breast_cancer_select_clusters_cfg7,0.9,0.7230769230769231,0.76,0.7,0.5689838398559155,0.3095983569878505,0.4010016651938936,0.4010016651938936,0.2653299120366032,0.341221794166208,0.6517265337144673,0.8307692307692308,0.5593406593406595,0.668555792034053,0.3249999999999999,0.6289007663726807,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg7,0.75,0.3555555555555555,0.3288888888888889,0.2,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.501941204071045,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg7,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.1543195247650146,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg7,0.75,0.4939271255060729,0.5036437246963563,0.4,0.26128139270148737,0.12875732799810058,0.17250540623005112,0.17250540623005112,0.08501761173445813,0.062466109966381085,0.40009880202694836,0.6833333333333333,0.3340659340659341,0.4487488748874888,0.22,0.7598750591278076,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg7,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.6856811046600342,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",chimera,breast_cancer
breast_cancer_menu_cfg7,0.8,0.7074074074074074,0.7396296296296295,0.7,0.29077859864985645,0.2059133712870704,0.24109591122934906,0.2410959112293491,0.1289916675877447,0.22105263157894736,0.618688224889746,0.6976190476190476,0.5879120879120879,0.6380843832047708,0.19499999999999998,0.8138995170593262,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",menu,breast_cancer
breast_cancer_select_clusters_cfg8,0.9,0.7230769230769231,0.76,0.7,0.5689838398559155,0.3095983569878505,0.4010016651938936,0.4010016651938936,0.2653299120366032,0.341221794166208,0.6517265337144673,0.8307692307692308,0.5593406593406595,0.668555792034053,0.3249999999999999,0.7033815383911133,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg8,0.75,0.3555555555555555,0.3288888888888889,0.2,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.543809413909912,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg8,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.1727488040924072,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg8,0.75,0.4939271255060729,0.5036437246963563,0.4,0.26128139270148737,0.12875732799810058,0.17250540623005112,0.17250540623005112,0.08501761173445813,0.062466109966381085,0.40009880202694836,0.6833333333333333,0.3340659340659341,0.4487488748874888,0.22,0.8513720035552979,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg8,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.6974225044250488,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",chimera,breast_cancer
breast_cancer_menu_cfg8,0.8,0.7074074074074074,0.7396296296296295,0.7,0.29077859864985645,0.2059133712870704,0.24109591122934906,0.2410959112293491,0.1289916675877447,0.22105263157894736,0.618688224889746,0.6976190476190476,0.5879120879120879,0.6380843832047708,0.19499999999999998,0.8058907985687256,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",menu,breast_cancer
breast_cancer_select_clusters_cfg9,0.9,0.7230769230769231,0.76,0.7,0.5689838398559155,0.3095983569878505,0.4010016651938936,0.4010016651938936,0.2653299120366032,0.341221794166208,0.6517265337144673,0.8307692307692308,0.5593406593406595,0.668555792034053,0.3249999999999999,0.813971757888794,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg9,0.75,0.406060606060606,0.36424242424242426,0.25,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.6430130004882812,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg9,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.3676414489746094,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg9,0.75,0.4939271255060729,0.5036437246963563,0.4,0.26128139270148737,0.12875732799810058,0.17250540623005112,0.17250540623005112,0.08501761173445813,0.062466109966381085,0.40009880202694836,0.6833333333333333,0.3340659340659341,0.4487488748874888,0.22,0.8106293678283691,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg9,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.825993537902832,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",chimera,breast_cancer
breast_cancer_menu_cfg9,0.8,0.7074074074074074,0.7396296296296295,0.7,0.29077859864985645,0.2059133712870704,0.24109591122934906,0.2410959112293491,0.1289916675877447,0.22105263157894736,0.618688224889746,0.6976190476190476,0.5879120879120879,0.6380843832047708,0.19499999999999998,0.9221241474151611,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",menu,breast_cancer
breast_cancer_select_clusters_cfg10,0.9,0.7230769230769231,0.76,0.7,0.5689838398559155,0.3095983569878505,0.4010016651938936,0.4010016651938936,0.2653299120366032,0.341221794166208,0.6517265337144673,0.8307692307692308,0.5593406593406595,0.668555792034053,0.3249999999999999,0.8933446407318115,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg10,0.85,0.3555555555555555,0.3288888888888889,0.2,0.6788242588176283,0.19087350396035302,0.2979645812585288,0.29796458125852887,0.10696980525037827,0.036305392418579815,0.22247460415730488,0.85,0.16703296703296702,0.27920043219881147,0.35,1.6926493644714355,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg10,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.3336036205291748,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg10,0.75,0.4939271255060729,0.5036437246963563,0.4,0.26128139270148737,0.12875732799810058,0.17250540623005112,0.17250540623005112,0.08501761173445813,0.062466109966381085,0.40009880202694836,0.6833333333333333,0.3340659340659341,0.4487488748874888,0.22,0.8840250968933105,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg10,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.8672420978546143,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",chimera,breast_cancer
breast_cancer_menu_cfg10,0.8,0.7074074074074074,0.7396296296296295,0.7,0.29077859864985645,0.2059133712870704,0.24109591122934906,0.2410959112293491,0.1289916675877447,0.22105263157894736,0.618688224889746,0.6976190476190476,0.5879120879120879,0.6380843832047708,0.19499999999999998,0.951256513595581,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",menu,breast_cancer
breast_cancer_select_clusters_cfg11,0.9,0.6296296296296295,0.6851851851851851,0.65,0.5689838398559155,0.3095983569878505,0.4010016651938936,0.4010016651938936,0.2653299120366032,0.341221794166208,0.6517265337144673,0.8307692307692308,0.5593406593406595,0.668555792034053,0.3249999999999999,0.9517536163330078,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg11,0.75,0.406060606060606,0.36424242424242426,0.25,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.8744919300079346,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg11,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.4545025825500488,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg11,0.75,0.5222222222222221,0.5455555555555556,0.5,0.221471459334046,0.15476517002557585,0.18220484336140283,0.18220484336140283,0.11157523819899824,0.060129713092228206,0.49249916179990216,0.6597402597402597,0.4769230769230769,0.553629811917736,0.14500000000000002,1.0602226257324219,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg11,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,0.987560510635376,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",chimera,breast_cancer
breast_cancer_menu_cfg11,0.75,0.6360153256704981,0.6934865900383141,0.7,0.19810714513065897,0.20071582245336922,0.19940295219036733,0.19940295219036733,0.10408918956806815,0.20096444992710552,0.6642404933596804,0.65,0.7076923076923077,0.6776203966005666,0.16,1.0276780128479004,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",menu,breast_cancer
breast_cancer_select_clusters_cfg12,0.95,0.6704980842911877,0.7383141762452107,0.75,0.7217947587939413,0.4628053576824685,0.5639886015047736,0.5639886015047735,0.4784508362943822,0.6634562160965349,0.8337405326409633,0.9071428571428569,0.7285714285714286,0.8081097941359949,0.39,1.0032663345336914,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg12,0.75,0.39869281045751637,0.38496732026143793,0.25,0.4647070980293804,0.1306675048275568,0.20397953383894984,0.20397953383894984,-0.012584682970631778,-0.004271222637479978,0.15891043154093204,0.75,0.14505494505494504,0.2430939226519337,0.28,1.7844736576080322,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg12,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.478100299835205,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg12,0.75,0.5222222222222221,0.5455555555555556,0.5,0.221471459334046,0.15476517002557585,0.18220484336140283,0.18220484336140283,0.11157523819899824,0.060129713092228206,0.49249916179990216,0.6597402597402597,0.4769230769230769,0.553629811917736,0.14500000000000002,1.1136276721954346,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",match_class_distribution,breast_cancer
breast_cancer_chimera_cfg12,0.75,0.5686274509803921,0.5980392156862745,0.55,0.2474840880575773,0.16985531785539987,0.20144988872648625,0.20144988872648625,0.13364971417419794,0.09265561532550225,0.5023830733501602,0.6725,0.4769230769230769,0.5580726116780994,0.18000000000000002,1.0670461654663086,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",chimera,breast_cancer
breast_cancer_menu_cfg12,0.75,0.6360153256704981,0.6934865900383141,0.7,0.19810714513065897,0.20071582245336922,0.19940295219036733,0.19940295219036733,0.10408918956806815,0.20096444992710552,0.6642404933596804,0.65,0.7076923076923077,0.6776203966005666,0.16,1.109269142150879,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",menu,breast_cancer
breast_cancer_select_clusters_cfg13,0.95,0.6704980842911877,0.7383141762452107,0.75,0.7217947587939413,0.4628053576824685,0.5639886015047736,0.5639886015047735,0.4784508362943822,0.6634562160965349,0.8337405326409633,0.9071428571428569,0.7285714285714286,0.8081097941359949,0.39,1.1489768028259277,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",select_clusters,breast_cancer
breast_cancer_balance_lists_n_clusters_cfg13,0.85,0.49696969696969695,0.4278787878787879,0.3,0.6788242588176284,0.19087350396035307,0.29796458125852887,0.2979645812585289,0.10696980525037837,0.036305392418579815,0.22247460415730488,0.85,0.16703296703296702,0.27920043219881147,0.35,1.8450062274932861,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",balance_lists_n_clusters,breast_cancer
breast_cancer_max_prob_clusters_cfg13,0.85,0.7476923076923077,0.7873846153846153,0.75,0.43924978765281664,0.3167126818916051,0.36804995981263294,0.368049959812633,0.31182681765201636,0.42436928500605925,0.6992235161226281,0.775,0.6307692307692306,0.695485636114911,0.31999999999999995,1.5149734020233154,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",max_prob_clusters,breast_cancer
breast_cancer_match_class_distribution_cfg13,0.75,0.5222222222222221,0.5455555555555556,0.5,0.221471459334046,0.15476517002557585,0.18220484336140283,0.18220484336140283,0.11157523819899824,0.060129713092228206,0.49249916179990216,0.6597402597402597,0.4769230769230769,0.553629811917736,0.14500000000000002,1.1526219844818115,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",match_class_distribution,breast_cancer
